ISIC_0012086,0.256446966205,0.240813439613
ISIC_0012092,0.135608404275,0.0957198074484
ISIC_0012095,0.0495032015421,0.0546710413055
ISIC_0012134,0.240453229628,0.599360199114
ISIC_0012136,0.256272918557,0.355524907715
ISIC_0012147,0.0798479690297,0.190194088912
ISIC_0012149,0.223036197768,0.220415378341
ISIC_0012152,0.196582733561,0.158112230914
ISIC_0012178,0.27370833324,0.395566826815
ISIC_0012199,0.554827845007,0.26616979106
ISIC_0012207,0.252906725146,0.16203083177
ISIC_0012215,0.335362185281,0.35465062734
ISIC_0012216,0.117681207118,0.259376395533
ISIC_0012223,0.581862343485,0.387442170446
ISIC_0012240,0.313215505737,0.388960297139
ISIC_0012248,0.737287676903,0.338593443704
ISIC_0012258,0.200254424758,0.584989134134
ISIC_0012265,0.438586086664,0.458618361578
ISIC_0012266,0.291658383033,0.306155560738
ISIC_0012272,0.206086448088,0.371014213235
ISIC_0012273,0.765168933627,0.150862064497
ISIC_0012314,0.0779307963853,0.324255672213
ISIC_0012323,0.224674571387,0.263169243243
ISIC_0012330,0.391908821944,0.235496686752
ISIC_0012356,0.220847830634,0.463347595204
ISIC_0012357,0.583494728821,0.219074075816
ISIC_0012358,0.198195323829,0.719423271626
ISIC_0012364,0.28667749794,0.676072824488
ISIC_0012369,0.327672303956,0.219923465275
ISIC_0012372,0.0525623754116,0.817628674272
ISIC_0012375,0.309845464196,0.58491520833
ISIC_0012387,0.163165942801,0.421166911631
ISIC_0012388,0.188041404347,0.767801403916
ISIC_0012395,0.261590821346,0.182223512608
ISIC_0012414,0.182736965501,0.361951344627
ISIC_0012425,0.148077425247,0.168593724114
ISIC_0012428,0.275359233694,0.354873058455
ISIC_0012432,0.0582752616755,0.371124450529
ISIC_0012447,0.0998548335466,0.30348321639
ISIC_0012448,0.135185531305,0.297321032354
ISIC_0012484,0.290602604681,0.452672010589
ISIC_0012493,0.179017536301,0.152065348001
ISIC_0012510,0.293112506101,0.330966144068
ISIC_0012522,0.217035805666,0.166775001633
ISIC_0012537,0.264445571149,0.163737705616
ISIC_0012548,0.122965971575,0.550762791903
ISIC_0012551,0.0431893591508,0.0393372070974
ISIC_0012654,0.0552745413557,0.130457694802
ISIC_0012656,0.0580963241485,0.104033061754
ISIC_0012705,0.324850584123,0.418722321661
ISIC_0012708,0.113728452576,0.132429012782
ISIC_0012722,0.0395641158669,0.0991122248476
ISIC_0012757,0.183436169529,0.621643929288
ISIC_0012758,0.179864766761,0.122869475573
ISIC_0012786,0.0492393665485,0.673849933636
ISIC_0012803,0.176673055829,0.259045478556
ISIC_0012836,0.106691992321,0.112297918637
ISIC_0012837,0.132355365636,0.0987898677865
ISIC_0012848,0.10819844404,0.153896333834
ISIC_0012852,0.0912688786678,0.176418273534
ISIC_0012903,0.0459644998978,0.139875408689
ISIC_0012904,0.0707658046727,0.2685422508
ISIC_0012928,0.125025062203,0.601125630864
ISIC_0012941,0.136853989342,0.302689709799
ISIC_0012955,0.270038245376,0.716017322853
ISIC_0012967,0.112293926493,0.269488652616
ISIC_0012974,0.0516994450596,0.832419914162
ISIC_0012989,0.823047539195,0.123075696596
ISIC_0013030,0.109665652115,0.711973272368
ISIC_0013035,0.128748510882,0.309735220263
ISIC_0013045,0.0579047393831,0.064090265708
ISIC_0013070,0.136292682282,0.159204353082
ISIC_0013072,0.405532935575,0.424537671105
ISIC_0013073,0.400939889439,0.316384854556
ISIC_0013085,0.046456562637,0.282650299086
ISIC_0013109,0.040672829214,0.108689284598
ISIC_0013159,0.20592051337,0.188243301114
ISIC_0013164,0.0517010702467,0.165559332249
ISIC_0013169,0.243735554793,0.296185285657
ISIC_0013170,0.203667333684,0.398703625225
ISIC_0013176,0.15134057628,0.105998785508
ISIC_0013191,0.074629303324,0.249462039274
ISIC_0013203,0.115970526655,0.451571659998
ISIC_0013216,0.137523677344,0.20221648325
ISIC_0013226,0.0960686670758,0.155749581796
ISIC_0013230,0.0457364373215,0.075842199973
ISIC_0013242,0.306705594765,0.181964107796
ISIC_0013269,0.1158572604,0.101609318492
ISIC_0013270,0.588416400868,0.146917904975
ISIC_0013271,0.111005920447,0.216509286343
ISIC_0013277,0.124331887419,0.11889705756
ISIC_0013281,0.114620881361,0.711857940064
ISIC_0013291,0.119948518681,0.0954001723976
ISIC_0013319,0.568728617323,0.408192342254
ISIC_0013321,0.448545580649,0.570116270215
ISIC_0013325,0.129746057796,0.0827279759613
ISIC_0013374,0.717277766499,0.246280947417
ISIC_0013393,0.124558128011,0.198613817244
ISIC_0013399,0.0481935311281,0.0923243674956
ISIC_0013411,0.62768929616,0.385625016092
ISIC_0013414,0.109664110878,0.119171820681
ISIC_0013416,0.0594620396013,0.0778398797696
ISIC_0013455,0.700883975667,0.141624786267
ISIC_0013457,0.376434805435,0.229415527626
ISIC_0013459,0.663694024126,0.19274860578
ISIC_0013465,0.0758733504287,0.347474988282
ISIC_0013472,0.683094416422,0.162011362737
ISIC_0013473,0.933364099258,0.181838645166
ISIC_0013511,0.249748094026,0.203754710878
ISIC_0013512,0.126270192604,0.172463041114
ISIC_0013529,0.0926317514301,0.11476971571
ISIC_0013565,0.119521073278,0.577608196947
ISIC_0013577,0.773616347956,0.162414346669
ISIC_0013588,0.361812301446,0.355164345137
ISIC_0013600,0.192451059885,0.133945946461
ISIC_0013602,0.250124304609,0.20333939971
ISIC_0013615,0.713467151451,0.193164348028
ISIC_0013617,0.140319909891,0.37335403531
ISIC_0013636,0.649260711612,0.150075206899
ISIC_0013673,0.121159200003,0.2243913437
ISIC_0013678,0.238316355138,0.546999174138
ISIC_0013696,0.164675343985,0.168536788086
ISIC_0013708,0.106159805857,0.839945809618
ISIC_0013733,0.317815721572,0.22700693664
ISIC_0013738,0.0704863745202,0.0854664840511
ISIC_0013739,0.191949478756,0.225790374054
ISIC_0013764,0.732809633604,0.219616765909
ISIC_0013766,0.0847953896213,0.121603870946
ISIC_0013767,0.154604396888,0.226722235159
ISIC_0013794,0.067849515996,0.085585526282
ISIC_0013809,0.407626909571,0.181296673712
ISIC_0013813,0.659389211844,0.342602064543
ISIC_0013814,0.803814560684,0.216543734843
ISIC_0013833,0.848518775411,0.171115933838
ISIC_0013842,0.119442222375,0.176908122031
ISIC_0013867,0.593868864461,0.242972045141
ISIC_0013891,0.103989684883,0.207959403278
ISIC_0013897,0.254172480063,0.118642499254
ISIC_0013908,0.764200867666,0.297107461154
ISIC_0013911,0.159241072949,0.229018580455
ISIC_0013917,0.118998921869,0.157091932881
ISIC_0013925,0.270152551045,0.196183523513
ISIC_0013948,0.846076109859,0.184707873734
ISIC_0013953,0.377794919628,0.200325091957
ISIC_0013966,0.0685798556272,0.306234814612
ISIC_0013977,0.088635514765,0.40390345303
ISIC_0013987,0.369443510822,0.174977121124
ISIC_0013988,0.711918556059,0.129409175296
ISIC_0013998,0.16120662221,0.207330550085
ISIC_0014006,0.375779851567,0.590200692465
ISIC_0014027,0.0298598597555,0.137852200831
